timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538059035702,12,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,1,1,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,1
1538059035715,2,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,1,1,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,0
1538059035717,1,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,1,1,http://10.0.10.10:9966/petclinic/api/visits/2,1,0,0
1538059035722,3,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,2,2,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,0
1538059035718,8,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,2,2,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,1
1538059035725,12,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,2,2,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,0
1538059035726,12,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,2,2,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,1
1538059035737,3,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,2,2,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,0
1538059035738,11,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,11,0,0
1538059035740,9,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,0
1538059035742,8,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,6
1538059035749,2,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,1
1538059035749,3,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,1
1538059035750,3,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,1
1538059035752,3,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,2
1538059035752,3,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,0
1538059035754,3,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,0
1538059035757,2,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,0
1538059035755,6,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,3,3,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,2
1538059035755,8,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,2
1538059035759,5,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,1
1538059035761,5,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,1
1538059035762,5,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,1
1538059035764,4,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035763,6,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,2
1538059035768,6,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,0
1538059035767,9,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,1
1538059035769,8,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,0
1538059035774,4,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035776,3,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,0
1538059035767,12,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,0
1538059035777,4,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035778,3,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,4,4,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,0
1538059035779,4,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035779,5,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035781,5,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,1
1538059035782,4,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035783,6,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035786,5,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,5,5,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035786,25,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,25,0,3
1538059035789,23,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,23,0,1
1538059035802,12,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,3
1538059035791,23,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,23,0,14
1538059035812,4,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035811,6,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,1
1538059035814,4,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035814,5,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035817,3,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,0
1538059035816,5,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,6,6,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035782,41,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,0
1538059035819,5,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035821,4,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035820,6,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,0
1538059035818,9,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,0
1538059035823,5,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035825,4,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035822,8,HTTP Request,200,,UserRest - Load test 1-94,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,1
1538059035827,4,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035784,48,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,0
1538059035829,4,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035831,3,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,3,0,1
1538059035833,2,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,2,0,1
1538059035834,4,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035830,9,HTTP Request,200,,UserRest - Load test 1-94,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,1
1538059035828,11,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,11,0,1
1538059035826,14,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,14,0,1
1538059035832,10,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,7,7,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,1
1538059035838,6,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,2
1538059035840,5,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,0
1538059035824,21,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,21,0,1
1538059035840,5,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,5,0,1
1538059035835,12,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,1
1538059035839,8,HTTP Request,200,,UserRest - Load test 1-94,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,1
1538059035844,4,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035845,4,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,1
1538059035842,7,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,6,0,1
1538059035842,10,HTTP Request,200,,UserRest - Load test 1-93,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,1
1538059035848,4,HTTP Request,200,,UserRest - Load test 1-94,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,4,0,0
1538059035845,8,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,8,0,0
1538059035847,14,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,8,8,http://10.0.10.10:9966/petclinic/api/visits/2,14,0,0
1538059035852,10,HTTP Request,200,,UserRest - Load test 1-93,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,10,0,1
1538059035849,14,HTTP Request,200,,UserRest - Load test 1-97,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,14,0,0
1538059035852,14,HTTP Request,200,,UserRest - Load test 1-94,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,14,0,1
1538059035849,17,HTTP Request,200,,UserRest - Load test 1-100,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,17,0,0
1538059035853,14,HTTP Request,200,,UserRest - Load test 1-98,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,11,0,1
1538059035848,19,HTTP Request,200,,UserRest - Load test 1-95,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,12,0,0
1538059035845,23,HTTP Request,200,,UserRest - Load test 1-96,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,23,0,2
1538059035861,9,HTTP Request,200,,UserRest - Load test 1-99,text,true,,404,141,9,9,http://10.0.10.10:9966/petclinic/api/visits/2,9,0,1
